row,col,value
0,203,46.14436587691307
0,204,45.888507544994354
0,205,43.99190333485603
0,206,48.213142424821854
0,207,46.670253455638885
0,208,42.41510507464409
0,209,40.37608951330185
0,210,48.080051481723785
0,211,50.401048481464386
0,212,43.0537374317646
0,213,42.79039680957794
0,214,47.18361055850983
0,215,47.287450939416885
0,216,41.909693479537964
0,217,45.471974700689316
0,218,45.54497718811035
0,219,44.91716405749321
0,220,44.8675083220005
0,221,44.7159506380558
0,222,43.872561395168304
0,223,45.905705600976944
1,0,45.87430417537689
1,1,47.053841799497604
1,2,47.05288290977478
1,3,43.1438612639904
1,4,50.2444868683815
1,5,45.814472407102585
1,6,46.0960850417614
1,7,43.93298029899597
1,8,46.86757230758667
1,9,43.541186809539795
1,10,47.141853123903275
1,11,44.96591991186142
1,12,50.379171043634415
1,13,44.020835250616074
1,14,47.758967995643616
1,15,40.74142649769783
1,16,42.80078822374344
1,17,42.085683673620224
1,18,51.937119007110596
1,19,43.26987707614899
1,20,47.21726906299591
1,21,42.61888536810875
1,22,56.375438928604126
1,23,42.351470202207565
1,24,46.9955590069294
1,25,36.402775049209595
1,26,46.685731410980225
1,27,35.07270649075508
1,28,43.761743247509
1,29,36.997041791677475
1,30,46.21276864409447
1,31,36.155685395002365
1,32,29.893507063388824
1,33,36.911476373672485
1,34,53.514141499996185
1,35,38.833563446998596
1,36,49.816249668598175
1,37,50.724309384822845
1,38,45.53878128528595
1,39,36.969912588596344
1,40,43.52558198571205
1,41,45.60693916678429
1,42,49.44903030991554
1,43,44.41410395503044
1,44,49.755538672208786
1,45,46.176401644945145
1,46,48.88982352614403
1,47,34.600867837667465
1,48,53.05738544464111
1,49,50.72566068172455
1,50,41.68968287110329
1,51,31.151591032743454
1,52,46.63639432191849
1,53,55.32864999771118
1,54,47.325092524290085
1,55,39.94028741121292
1,56,40.079367727041245
1,57,50.59435474872589
1,58,47.91491886973381
1,59,33.74908462166786
1,60,56.030864119529724
1,61,42.231045454740524
1,62,41.08347278833389
1,63,38.90645381808281
1,64,36.20689305663109
1,65,47.70030754804611
1,66,39.780332803726196
1,67,28.771644443273544
1,68,37.42439976334572
1,69,46.48861908912659
1,70,40.9271796643734
1,71,50.04742765426636
1,72,43.82604196667671
1,73,41.46927985548973
1,74,42.305405139923096
1,75,39.1836496591568
1,76,60.563001811504364
1,77,57.164590418338776
1,78,41.07025781273842
1,79,34.61494728922844
1,80,43.930929750204086
1,81,56.990810096263885
1,82,48.64941364526749
1,83,53.88800227642059
1,84,53.75621837377548
1,85,51.07856160402298
1,86,45.781111896038055
1,87,45.26483976840973
1,88,50.01107540726662
1,89,38.50770026445389
1,90,41.068508207798004
1,91,44.5392139852047
1,92,50.48208203911781
1,93,43.48689594864845
1,94,42.8819545507431
1,95,36.76653650403023
1,96,36.35405460000038
1,97,43.174699157476425
1,98,43.28459087014198
1,99,23.49589367210865
1,100,41.296116173267365
1,101,45.714677065610886
1,102,50.827586233615875
1,103,53.756306886672974
1,104,54.894966304302216
1,105,39.5282244682312
1,106,46.485529989004135
1,107,33.05399578809738
1,108,46.11482322216034
1,109,59.76191288232803
1,110,41.82755056023598
1,111,40.29194030165672
1,112,41.345066756010056
1,113,48.29451233148575
1,114,39.36489161849022
1,115,46.65180441737175
1,116,51.34280800819397
1,117,48.138706028461456
1,118,37.48475080728531
1,119,49.926197439432144
1,120,47.68828159570694
1,121,50.75215554237366
1,122,48.824751794338226
1,123,46.31955060362816
1,124,54.96992492675781
1,125,52.62168365716934
1,126,36.24566465616226
1,127,28.064087092876434
1,128,36.29674544930458
1,129,46.58904877305031
1,130,45.43630990386009
